FACE,HR,TIME,HRV,VASO,STEP,HRVSEC,CONFID,STRESS,Column1
1,45,25.9,0,17.8242,0,0,0.0508447,5,
1,45,25.948,0,17.8242,0,0,0.0439814,5,
1,45,25.981,0,17.8242,0,0,0.0421544,5,
1,45,26.012,0,17.8242,0,0,0.0315465,5,
1,45,26.044,0,17.8242,0,0,0.0311549,5,
1,45,26.076,0,17.8242,0,0,0.0295936,5,
1,45,26.108,0,17.8242,0,0,0.0294567,5,
1,45,26.14,0,17.8242,0,0,0.0306183,5,
1,45,26.172,0,17.8242,0,0,0.0298252,5,
1,45,26.204,0,17.8242,0,0,0.0295144,5,
1,45,26.236,0,17.8242,0,0,0.0290905,5,
1,45,26.268,0,17.8242,0,0,0.0293746,5,
1,45,26.3,0,17.8242,0,0,0.0306709,5,
1,45,26.337,0,17.8242,0,0,0.0308381,5,
1,45,26.38,0,17.8242,0,0,0.0329521,5,
1,45,26.412,0,17.8242,0,0,0.0328155,5,
1,45,26.444,0,17.8242,0,0,0.0322216,5,
1,45,26.476,0,17.8242,0,0,0.0311891,5,
1,45,26.508,0,17.8242,0,0,0.0280979,5,
1,54,26.54,0,9.92646,0,0,0.0266268,6,
1,54,26.572,0,9.92646,0,0,0.0221266,6,
1,54,26.604,0,9.92646,0,0,0.0149643,6,
1,54,26.636,0,9.92646,0,0,0.0148873,6,
1,54,26.668,0,9.92646,0,0,0.0145653,6,
1,54,26.7,0,9.92646,0,0,0.0145307,6,
1,54,26.733,0,9.92646,0,0,0.0136332,6,
1,54,26.78,0,9.92646,0,0,0.0135736,6,
1,54,26.812,0,9.92646,0,0,0.0134353,6,
1,54,26.844,0,9.92646,0,0,0.0129313,6,
1,54,26.876,0,9.92646,0,0,0.0128755,6,
1,54,26.908,0,9.92646,0,0,0.0132758,6,
1,54,26.94,0,9.92646,0,0,0.0136504,6,
1,54,26.972,0,9.92646,0,0,0.0153484,6,
1,54,27.004,0,9.92646,0,0,0.0153371,6,
1,54,27.044,0,9.92646,0,0,0.0157228,6,
1,54,27.068,0,9.92646,0,0,0.0157158,6,
1,54,27.1,0,9.92646,0,0,0.0157309,6,
1,54,27.132,0,9.92646,0,0,0.0159148,6,
1,54,27.181,0,9.92646,0,0,0.0158053,6,
1,54,27.214,0,9.92646,0,0,0.015893,6,
1,54,27.245,0,9.92646,0,0,0.0159209,6,
1,54,27.276,0,9.92646,0,0,0.0159341,6,
1,54,27.308,0,9.92646,0,0,0.0156348,6,
1,54,27.34,0,9.92646,0,0,0.0156569,6,
1,54,27.372,0,9.92646,0,0,0.0158921,6,
1,54,27.404,0,9.92646,0,0,0.0159214,6,
1,54,27.437,0,9.92646,0,0,0.0162422,6,
1,54,27.468,0,9.92646,0,0,0.0175379,6,
1,54,27.5,0,9.92646,0,0,0.0180798,6,
1,54,27.532,0,9.92646,0,0,0.0208695,6,
1,54,27.564,0,9.92646,0,0,0.037788,6,
1,54,27.613,0,9.92646,0,0,0.0381259,6,
1,54,27.644,0,9.92646,0,0,0.0405363,6,
1,51,27.676,0,2.35918,0,0,0.0402638,6,
1,51,27.708,0,2.35918,0,0,0.0489262,6,
1,51,27.74,0,2.35918,0,0,0.0489311,6,
1,51,27.772,0,2.35918,0,0,0.0517732,6,
1,51,27.804,0,2.35918,0,0,0.0615578,6,
1,51,27.837,0,2.35918,0,0,0.0627449,6,
1,51,27.868,0,2.35918,0,0,0.0624039,6,
1,51,27.9,0,2.35918,0,0,0.0629722,6,
1,51,27.932,0,2.35918,0,0,0.0624776,6,
1,50,27.965,0,2.70976,0,0,0.0643124,3,
1,50,28.013,0,2.70976,0,0,0.06573,3,
1,50,28.045,0,2.70976,0,0,0.0648868,3,
1,50,28.076,0,2.70976,0,0,0.0655995,3,
1,50,28.108,0,2.70976,0,0,0.0651041,3,
1,50,28.14,0,2.70976,0,0,0.06899,3,
1,50,28.172,0,2.70976,0,0,0.0677414,3,
1,50,28.204,0,2.70976,0,0,0.0672669,3,
1,50,28.237,0,2.70976,0,0,0.0661315,3,
1,50,28.268,0,2.70976,0,0,0.0735264,3,
1,50,28.3,0,2.70976,0,0,0.0748758,3,
1,50,28.332,0,5.06516,0,0,0.0751497,2,
1,50,28.365,0,5.06516,0,0,0.0784245,2,
1,50,28.397,0,5.06516,0,0,0.0790392,2,
1,50,28.445,0,5.06516,0,0,0.0728758,2,
1,50,28.476,0,5.06516,0,0,0.0743898,2,
1,50,28.508,0,5.06516,0,0,0.0763114,2,
1,50,28.54,0,5.06516,0,0,0.078298,2,
1,50,28.572,0,5.06516,0,0,0.0790394,2,
1,50,28.604,0,5.06516,0,0,0.0797447,2,
1,50,28.637,0,5.06516,0,0,0.0816544,2,
1,50,28.668,0,5.06516,0,0,0.0830376,2,
1,50,28.7,0,5.06516,0,0,0.0854588,2,
1,50,28.732,0,5.06516,0,0,0.0866353,2,
1,50,28.764,0,5.06516,0,0,0.0889191,2,
1,50,28.796,0,5.06516,0,0,0.0909391,2,
1,50,28.844,0,5.06516,0,0,0.0987719,2,
1,50,28.876,0,5.06516,0,0,0.101068,2,
1,50,28.908,0,5.06516,0,0,0.104998,2,
1,50,28.94,0,5.06516,0,0,0.106964,2,
1,50,28.972,0,5.06516,0,0,0.108333,2,
1,50,29.004,0,5.06516,0,0,0.115275,2,
1,50,29.036,0,5.06516,0,0,0.11798,2,
1,50,29.068,0,5.06516,0,0,0.12329,2,
1,50,29.1,0,5.06516,0,0,0.127228,2,
1,50,29.132,0,5.06516,0,0,0.135762,2,
1,50,29.164,0,5.06516,0,0,0.145483,2,
1,49,29.197,0,3.43514,0,0,0.152281,2,
1,49,29.229,0,3.43514,0,0,0.157671,2,
1,49,29.277,0,3.43514,0,0,0.158332,2,
1,49,29.308,0,3.43514,0,0,0.158818,2,
1,49,29.344,0,3.43514,0,0,0.157092,2,
1,49,29.372,0,3.43514,0,0,0.158114,2,
1,49,29.404,0,3.43514,0,0,0.193529,2,
1,49,29.436,0,3.43514,0,0,0.192242,2,
1,49,29.468,0,3.43514,0,0,0.191478,2,
1,49,29.5,0,3.43514,0,0,0.183884,2,
1,49,29.532,0,3.43514,0,0,0.174285,2,
1,49,29.564,0,3.43514,0,0,0.16498,2,
1,49,29.596,0,3.43514,0,0,0.157627,2,
1,49,29.628,0,3.43514,0,0,0.149699,2,
1,49,29.679,0,3.43514,0,0,0.146377,2,
1,49,29.708,0,3.43514,0,0,0.147451,2,
1,49,29.742,0,3.43514,0,0,0.147617,2,
1,49,29.772,0,3.43514,0,0,0.148798,2,
1,49,29.804,0,3.43514,0,0,0.148855,2,
1,49,29.837,0,3.43514,0,0,0.149355,2,
1,49,29.868,0,3.43514,0,0,0.148796,2,
1,49,29.9,0,3.43514,0,0,0.149059,2,
1,49,29.932,0,3.43514,0,0,0.149105,2,
1,48,29.964,1,6.25077,0,0,0.147524,2,
1,48,29.996,1,6.25077,0,0,0.147838,2,
1,48,30.029,1,6.25077,0,0,0.147981,2,
1,48,30.078,1,6.25077,0,0,0.148671,2,
1,48,30.109,1,6.25077,0,0,0.148336,2,
1,48,30.14,1,6.25077,0,0,0.148789,2,
1,48,30.172,1,6.25077,0,0,0.149655,2,
1,48,30.204,1,6.25077,0,0,0.149394,2,
1,48,30.236,1,6.25077,0,0,0.149613,2,
1,48,30.269,1,6.25077,0,0,0.150068,2,
1,48,30.3,1,6.25077,0,0,0.151505,2,
1,48,30.332,1,6.25077,0,0,0.152075,2,
1,48,30.364,1,6.25077,0,0,0.152742,2,
1,48,30.396,1,6.25077,0,0,0.154005,2,
1,48,30.429,1,6.25077,0,0,0.155927,2,
1,48,30.461,1,6.25077,0,0,0.280834,2,
1,48,30.508,1,6.25077,0,0,0.251329,2,
1,48,30.54,1,6.25077,0,0,0.335931,2,
1,48,30.572,1,6.25077,0,0,0.330541,2,
1,48,30.604,1,6.25077,0,0,0.330541,2,
1,48,30.636,1,6.25077,0,0,0.327452,2,
1,48,30.668,1,6.25077,0,0,0.424586,2,
1,48,30.7,1,6.25077,0,0,0.386738,2,
1,48,30.732,1,6.25077,0,0,0.364253,2,
1,48,30.764,1,6.25077,0,0,0.364253,2,
1,48,30.796,1,6.25077,0,0,0.361709,2,
1,48,30.828,1,6.25077,0,0,0.424754,2,
1,48,30.86,1,6.25077,0,0,0.361226,2,
1,48,30.908,1,6.25077,0,0,0.341875,2,
1,48,30.942,1,6.25077,0,0,0.341875,2,
1,48,30.972,1,6.25077,0,0,0.321012,2,
1,48,31.004,1,6.25077,0,0,0.311453,2,
1,48,31.036,1,8.71936,0,0,0.300347,1,
1,48,31.068,1,8.71936,0,0,0.274912,1,
1,48,31.1,1,8.71936,0,0,0.145232,1,
1,48,31.132,1,8.71936,0,0,0.144071,1,
1,48,31.165,1,8.71936,0,0,0.144316,1,
1,48,31.196,1,8.71936,0,0,0.145123,1,
1,48,31.229,1,8.71936,0,0,0.144808,1,
1,48,31.261,1,8.71936,0,0,0.144189,1,
1,48,31.292,1,8.71936,0,0,0.142851,1,
1,48,31.34,1,8.71936,0,0,0.141479,1,
1,48,31.372,1,8.71936,0,0,0.140331,1,
1,48,31.404,1,8.71936,0,0,0.137077,1,
1,48,31.436,1,8.71936,0,0,0.129569,1,
1,48,31.468,1,8.71936,0,0,0.125317,1,
1,48,31.5,1,8.71936,0,0,0.119422,1,
0,48,31.532,1,8.71936,0,0,0.0468313,1,
0,48,31.69,1,8.71936,0,0,0.0391707,1,
0,48,31.878,1,8.71936,0,0,0.0052512,1,
0,48,32.016,1,8.71936,0,0,0.00523911,1,
